date,n_articles,n_gep_articles,GEP_daily
2010-08-18,11880,1132,0.09528619528619528
2010-08-19,13516,1276,0.09440662918023084
2010-08-20,9092,1176,0.1293444786625605
2010-08-21,736,228,0.30978260869565216
2010-08-22,616,176,0.2857142857142857
2010-08-23,9016,1076,0.11934338952972494
2010-08-24,11616,1228,0.10571625344352617
2010-08-25,11236,1212,0.10786756852972589
2010-08-26,12012,1364,0.11355311355311355
2010-08-27,9760,1552,0.15901639344262294
2010-08-28,700,224,0.32
2010-08-29,792,228,0.2878787878787879
2010-08-30,10196,1148,0.11259317379364457
2010-08-31,14132,1556,0.11010472686102463
2010-09-01,15232,1636,0.10740546218487394
2010-09-02,13276,1468,0.11057547454052426
2010-09-03,9440,1148,0.12161016949152542
2010-09-04,596,128,0.21476510067114093
2010-09-05,676,136,0.20118343195266272
2010-09-06,2916,588,0.20164609053497942
2010-09-07,11916,1248,0.10473313192346426
2010-09-08,13452,1324,0.0984240261671127
2010-09-09,11760,1436,0.12210884353741497
2010-09-10,10800,1836,0.17
2010-09-11,500,176,0.352
2010-09-12,1112,188,0.16906474820143885
